row_id,odin_score,thr95,T,eps,실제_대분류,예측한_대분류,제목_내용
893,0.1466,0.147216796875,100.0,0.0005,화학적 위해요소,OOD,"유럽소비자기구, 소비자 대상 설문조사 결과 식품 용기 및 주방 기구의 안전한 사용 관련 정보가 충분히 제공되지 않는 것으로 나타나 유럽소비자기구(BEUC)가 유럽 11개국에서 식품접촉물질 관련 소비자의 태도, 필요 및 우려에 대해 진행한 설문조사(*) 결과에 따르면, 소비자는 식품 용기 및 주방 기구의 안전한 사용에 대해 충분한 정보를 제공받지 못하는 것으로 나타남. 소비자들은 일반적으로 특정 식품포장재 및 용기가 식품으로 화학물질을 용출한다는 것을 인지하고 있으나, 설문조사 결과는 이러한 제품과 관련하여 소비자가 적절한 사용 및 안전 관련 지침 등 필요한 정보를 제공받지 못하고 있을 수 있다고 함. 이로 인해 식품포장재 및 용기에서 식품으로 용출되는 화학물질에 무심코 노출될 가능성이 더욱 커질 수 있음.   [주요 결과]- 40%의 소비자들은 어떤 식품포장재 및 용기가 사용하기에 안전한지 명확히 구분하지 못했으며, 다수의 응답자들은 식품포장재에 제공되는 정보가 이해불가능(26%)하거나 충분하지 않다(36%)고 응답함- 약 67%의 응답자들은 종종 식품 용기 및 주방 기구의 안전한 사용에 관한 지침이 부족한 것을 경험한다고 응답했으며, 소비자들은 이와 같은 제품을 의도된 대로 사용하지 못할 가능성이 있어 이로 인해 식품과 연관된 위험에 노출될 가능성을 높아질 수 있음-  대략 75%의 응답자들은 공식 유리잔 및 포크 마크('식품접촉에 적합' 마크)를 인지하고 있으나, 소수(29%)의 응답자만이 동 마크가 무엇을 의미하는지 알고있으며 다수는 오히려 동 마크를 예컨대 식기세척기에 적합하다는 마크로 연관지었음 - 50%의 응답자들은 때때로 닳거나 손상된 식품 용기 및 주방기구를 계속 사용하였음(이러한 제품은 오래되고 마모될 경우 화학물질 용출 위험이 높아짐)- 20%의 응답자들은 식품 관련 위험을 증가시킬 수 있는 목적으로 일회용 포장을 재사용하며, 여기에는 뜨거운 식음료를 보관하기 위해 단단한 플라스틱을 재사용하거나(19%) 뜨거운 식품을 테이크아웃 하기 위해 플라스틱 용기를 재사용 하는 것(23%)이 포함됨- 대략 60%의 응답자들은 시판 전 식품포장재 및 용기의 안전성을 검사하는 당국을 신뢰한다고 답했으나, 현실적으로 규제 당국은 이와 같은 안전성 검사를 진행하기에 큰 어려움을 겪고 있음- 80%의 소비자들은 식품포장재의 환경 영향에 대해 우려하며, 거의 90%의 응답자들이 환경에 미치는 영향을 예방하기 위한 엄격한 규칙을 지지한다고 답함 BEUC는 EU 법령이 모든 식품접촉물질이 안전할 것을 요구하지만, 대부분의 식품접촉물질에 있어 이러한 안전성 요건을 어떻게 충족해야 하는지 관련 상세 규칙은 존재하지 않는다고 설명함. 8,000개 이상의 화학물질이 식품포장물질 제조 및 처리에 사용되고 있기 때문에 안전성 관련 상세 규칙이 매우 중요하며, 이에 따라 재사용 등 예측가능한 모든 사용 조건 하에 모든 식품접촉물질의 안전성을 다루는 규칙이 필요함. 동 설문조사에 따라 정책입안자 대상 권고 사항은 다음과 같음.▷ 식품포장재 생산 및 소매 업체는 소비자가 항상 이해하기 용이한 지침을 제공하도록 요구▷ 재사용 등 예측가능한 모든 사용 조건 하에 포장재가 안전하도록 더 엄격한 규칙 마련▷ 기본적으로, 식품포장재에 암, 선천적 결함, 생식 장애를 유발할 수 있는 등 우려가 높은 화학물질의 사용 금지▷ 온라인 판매 및 수입제품을 포함하여 현장에서 변화를 가져올 수 있는 공식 통제를 위한 자원 증대  (*) 보고서 전문: https://www.beuc.eu/sites/default/files/publications/BEUC-X-2023-041_What_consumers_say_about_safe_and_sustainable_food_packaging_0.pdf"
1153,0.1467,0.147216796875,100.0,0.0005,안전위생,OOD,"[식중독]러시아, 변질된 사과주로 30명 사망 - 일자: 2023.6.6.- 지역: 러시아- 발생규모: 30명 사망- 발생 사유: 울리야놉스크(Ulyanovsk) 지역 보건부에 따르면 Mister Cider 브랜드의 사과주를 마신 뒤 20명이 사망했으며, 사마라(Samara), 니즈니노브로고드(Nizhny Novgorod), 우드무르트 공화국(Udmurtia) 당국은 총 10명이 사망했다고 보고함. 여러 지역에서 수십 명의 사람들이 이 사과주를 마신 뒤 아프다고 보고했음.- 기타: 당국은 과실 치사 혐의로 1명을 구금했으며 동 음료의 판매 중단을 명령했음. 지역 미디어에 따르면 해당 음료에는 치사량의 메탄올이 들어있었음."
1771,0.1467,0.147216796875,100.0,0.0005,화학적 위해요소,OOD,"미국 오하이오주, 식품으로의 유입 우려로 화장품에 마이크로비즈 사용 금지법안 상정 오하이오 상원의원은 ""세안제는 어류와 동침할 수 없다.""라고 언급함. 오하이오주 상원의원 미카엘 스킨델과 민주당원 레이크우드는 3월 31일(현지시간) 개인용품과 화장품에서 발견되는 작고 표면이 거친 이 입자가 이리호(Lake Erie)를 흘러 식품으로 섭취하는 어류와 물에 유해를 야기할 수 있다고 주장하며 마이크로비즈의 사용 금지 법안을 상정했음. 오하이오 주는 뉴욕, 캘리포니아에 이어 세 번째로 마이크로비즈의 사용금지 법안이 상정된 주임. 스킨델은 성명서에 이 법안을 발효시킴으로서 우리는 오하이오주의 명소를 오염으로부터 지켜낼 수 있다고 언급함. 마이크로비즈는 직경이 5 mm 이하인 입자로서 치약, 세안제 등과 같은 유사제품에 널리 사용되며 위스콘신 주립대 연구에 따르면 4.2 온스(ounce)의 세안제에 350,000개 이상의 마이크로비즈가 들어 있다고 함. 주요 화장품, 욕실용품 회사들은 그들의 제품에 마이크로비즈 함유량을 줄이겠다고 발표함. 비용상의 문제가 아직 명확하지는 않지만 바다 소금으로 마이크로비즈를 대체할 수도 있음. "
976,0.1467,0.147216796875,100.0,0.0005,안전위생,OOD,"인도, 포장생수의 화학물질 및 세균 오염 관련 단속 강화 인도 식품안전기준청(FSSAI)은 일부 포장생수 샘플에서 치명적인 화학물질 및 세균이 발견됨에 따라 적합한 인증 없이 포장생수를 판매하는 회사들에 대한 단속을 실시하겠다고 밝혔음.청의 CEO, Pawan Kumar Agarwal씨는 ""인도산업표준국(BIS)이 다수의 식품영업자들이 FSSAI/BIS 인증 마크가 없는 포장 생수를 제조 및 판매하고 있고, 허가 없이 이러한 제품을 판매하는 업체들이 급격하게 생겨났다는 불만 사항을 접수 한 것을 우리에게 알려왔다""고 전했음.BIS는 포장생수 및 포장 천연미네랄워터의 표준을 설정한 바 있음. 식품안전기준(판매 금지 및 제한)규정 2011에 따라 BIS 인증을 받아야 하며, 규정에 따르면 BIS 표준 마크 없이 천연 미네랄 워터 및 포장생수를 제조, 판매해서는 아니됨.무더운 여름이 다가옴에 따라 포장생수의 판매가 증가할 것으로 보임. 이에 당국은 미승인된 포장생수의 제조 및 판매에 대한 단속을 강화할 예정임.소비자청에 따르면, 작년 3월6일 기준으로 6513개의 허가받은 회사들이 인도에서 포장생수를 제조하고 있음. 전문가들은 도시 거주자들의 먹는 물 안전성에 대한 인식 향상과 여행자의 증가로 포장생수 시장이 커지고 있다고 말했음."
459,0.1467,0.147216796875,100.0,0.0005,신규 위해요소,OOD,"[회수] 영국 Mars Wrigley, 성분에 유전자변형생물 존재하여 엠엔엠즈 초콜릿 자진 회수  - 일자 : 2021.8.5- 지역 : 영국- 제품명 : 1) MMS Crispy 246g Pouch Slim 제품코드: 5000159520232, 배치코드: 125E2HAG03,125E3HAG03,125F1HAG03,125F2HAG03,125F3HAG03, best before: 23.01.20222) MM'S Crispy Pouch 107G 제품코드: 5000159520218, 배치코드: 125A1HAG03,125A2HAG03,125A3HAG03,125B1HAG03,125B2HAG03,125B3HAG03,125C1HAG03,125C2HAG03,125G3HAG03,126A1HAG03,126A2HAG03,126A3HAG03,126B1HAG03,126B2HAG03,126B3HAG03,126C1HAG03,126C2HAG03. best before: 23.01.2022, 30.01.20223) MM'S Crispy Bag 77G, 제품코드: 5000159500920, 배치코드: 125D2HAG03,125D3HAG03,125E1HAG03,125G1HAG03,125G2HAG03,127F2HAG03,127F3HAG03, best before: 23.01.2022, 06.02.20224) MM'S Crispy Sgl 36G, 제품코드: 5000159304245, 배치코드: 125G2HAG03, 125G3HAG03, best before: 23.01.2022- 회수사 : Mars Wrigley- 회수사유 : 공급업체가 생산하는 성분에 유전자변형생물(GMO)이 존재함- 제품사진 : 원문참조"
1256,0.1467,0.147216796875,100.0,0.0005,표시광고,OOD,"미국 천연자원 보호 협의회, 식품첨가물의 정보 공개에 대한 보고서 발표 미국 천연자원 보호 협의회는 식품 중 안전하지 않은 화학물질에 대해 소비자들을 보호하려는 정부의 노력이 애석하게도 부적절하고 미국 소비자들의 건강을 위험에 빠뜨릴 것이라고 전함. 협의회의 보고에 따르면 식품의약품청(FDA)의 최소한의 감시가 식품안전 보호 체계를 망쳐놓았다고 밝힘. 허점 투성이의 안전평가는 업체들이 FDA나 대중에게 어떠한 통보도 없이도 식품에 첨가되는 수백가지 화학물질을 간단히 안전하다고 공표토록 했음. 협의회의 보건과학자이자 이번 보고서의 공동저자인 탐 넬트너는 소비자들은 그들이 섭취하는 식품이 안전하기를 기대하지만 오늘날에는 유감스럽게도 정부기관과 식품 제조업체들의 안전에 대한 감시가 놀라울 정도로 미약해져있고 대중의 눈으로부터 이를 가리려고만 하기 때문에 식품 안전성을 보장할 수 없다고 전함. 또한 의회는 이러한 허점들을 시정해야만 하고 FDA는 기업의 이해마찰을 엄격하게 규제하고 업체가 화학물질에 대한 자체 안전성 승인을 취득할 때 FDA에게 이를 공개하도록 해야 한다고 밝힘. 여기에 소비자들은 그들이 주로 찾는 식료품점이나 선호하는 브랜드가 판매하는 식품의 성분이 정부의 식품안전 전문가로부터 안전하다고 간주되는 것인지를 요구해야만 한다고 조언함."
1627,0.1467,0.147216796875,100.0,0.0005,생물학적 위해요소,OOD,"미국 동식물검역국, 멕시코 소로나주 열진드기 청정지역 승인안 발표 미국 동식물검역국(APHIS)은 멕시코 소로나주를 열진드기 청정지역으로 승인할 것을 제안을 함.  당국은 미국의 통관 적격 요건으로 소로나에서 유래한 소와 그 밖의 반추류에 현재 적용되는 진드기 구충제 침지 처리 요건과 침지와 관련된 문서화요건의 면제 또한 마련함. 개정안은 더 이상 불필요하다고 간주되는 소노라산 소와 반추류의 수입에 관한 규제를 없애고 반추류 수입업자와 수출업자의 진드기 침지와 관련된 비용을 절감시킬 것임. 당국은 2014년 9월 15일까지 수렴된 의견을 고려할 것임."
1775,0.1467,0.147216796875,100.0,0.0005,안전위생,OOD,"[회수]호주 Merry Seasons, 질식 위험으로 곤약 젤리컵 회수 - 일자: 2018.11.18- 유통지역: 호주 빅토리아 주 'Merry Seasons' 매장- 제품명: Clever Mama Mini Jelly Cups with Lactic Acid 264g (판매일자: 2018.10.2 ~ 2018.11.1)- 회수사: Merry Seasons- 회수사유: (호주) 금지 원료 '곤약' 함유- 제품사진: 원문참조"
1945,0.1467,0.147216796875,100.0,0.0005,영양건강,OOD,"유럽이사회(보건), 알코올 관련 피해 감소 전략 채택 유럽 이사회(고용사회정책보건)는 12월 7일 개최된 제3434회 정례회의에서 알코올 관련 피해 감소에 관한 전략을 포함한 일련의 보건 관련 사안을 채택했음.  이사회는 집행위원회에 2016년까지 알코올 관련 피해 감소를 목적으로 한 포괄적 범EU전략을 채택하도록 했음. 동 전략을 통해 알코올의 유해한 사용의 보건, 사회, 경제적 결과에 제동을 걸어야 하며, 초국경적 차원의 구상에 초점을 맞춰야 한다고 전함. 이사회는 회원국 및 집행위원회에 '주류의 성분 및 영양 표시(특히 열량)의 의무적 라벨링' 도입을 고려할 것을 요청했음. "
100,0.1467,0.147216796875,100.0,0.0005,물리적 위해요소,OOD,"[E/R]미국 California Natural Products, 향과 맛이 변질된 단백질보충제 회수 -지역: 미국 FL, CO, VA, PA, NY. MI, TX, NC, AR, WI, AL, CA, OH, OR, LA, KY, UT, DE-제품명: equate High Performance Protein Shake: Chocolate, Naturally  Artificially Flavored, ready to drink; 11 FL OZ (325 mL),12 포장 케이스 단위로 판매 Case UPC: 6 81131 01580 6, Lot L180980D, Lot L180990D: 03/01/2019 및 04/01/2019-유통사: Wal-Mart, Inc. -회수사: California Natural Products (회수중, 회수일 7/20/2018)-회수사유: 향과 맛 변질 보고에 따라 두 개 로트 회수"
1473,0.1467,0.147216796875,100.0,0.0005,화학적 위해요소,OOD,"[E/R]미국 Gourmet International Inc., 뚜껑 새는 현상 다수 접수된 주스음료 회수(터키 수입) -지역: 미국 IL MI WI CA MN OH WA VA-회수사: Gourmet International Inc. (회수중, 회수일 7/5/2018)-회수사유: 뚜껑 샘 현상 신고 다수 발생-제품명: 터키 수입제품1) SPARKLING GRAPEFRUIT JUICE DRINK, 6/34 oz., 코드/일자 914512 전체, UPC 1-91414-00512-22) SPARKLING LEMON JUICE DRINK , 6 /34 oz., 코드/일자 914513 전체, UPC 1-91414-00513-9  3) SPARKLING LIME JUICE DRINK, 6/34 oz, 코드/일자 914514 전체, UPC 1-91414-00514-64) SPARKLING MANDARIN JUICE DRINK, 6/34 oz., 코드/일자 914515 전체, UPC 1-91414-00515-35) SPARKLING POMEGRANETE JUICE DRNK, 6/34 oz., 코드/일자 914516 전체, UPC 1-91414-00516-06) SPARKLING SOUR CHERRY JUICE DRINK, 6/34 oz., 코드/일자 914517 전체, UPC 1-91414-00517-7"
1889,0.1469,0.147216796875,100.0,0.0005,물리적 위해요소,OOD,"[E/R]미국 Mountain Meadow Herbs, Inc., 병의 압력으로 인한 부상 위험으로 식이보충제 회수 -지역: 미국 IN, KY, MN, MO, MT, NE, NY, OH, PA, TN, VA, WI 및 캐나다 온타리오-제품명: Mountain Meadow Herbs Brand Candida Flush Endotoxin Cleans3, 캡슐 당 500 mg. 240 정. UPC 8 13086 01593 2. 동 제품은 'Total Yeast Detox Package'의 일부로 판매되었을 수 있으며 이와 별도로 판매되었을 수 있음. (***Exp 12/22. Expiration Date: 12/20200 ***Lot #0120011Q.)-회수사: Mountain Meadow Herbs, Inc. (회수중, 회수일: 11/16/2021)-회수사유: 시간이 지남에 따라 병에 압력이 가해질 수 있음. 소비자가 제품을 개봉할 때, 뚜껑, 캡슐 및 제품 분말이 강제로 배출될 수 있으며 소비자는 손과 눈에 부상을 입을 수 있음."
1653,0.1469,0.147216796875,100.0,0.0005,영양건강,OOD,"미국 피자헛 및 타코벨, 인공 색소와 착향료 사용 거부  얌 브랜드(Yum Brands Inc)(사)의 전미 최대 외식업체 체인인 타코벨과 피자헛이 소비자들이 건강한 음식이라고 인식할 수 있도록 음식에서 인공 색소와 착향료를 사용하지 않을 것이라고 전했음.  타코벨은 26일(현지시간), 올해 말까지 음식 속 트랜스지방을 천연 대체물로 변경하는 것처럼 인공 착향료와 색소, 일부 첨가물을 대체할 계획이라고 밝혔음. 이 멕시코 음식 체인점은 가능하다면 2017년 말까지 첨가물과 인공 보존료의 사용을 추가적으로 중단해나갈 것이라고 말했음.  피자헛은 7월까지 미국 점포의 피자에 인공 착향료와 색소를 사용하지 않을 것이라고 밝혔음.  외식업체 체인점들과 식품 업계는 인공 색소와 착향료가 건강에 문제를 일으킬 수 있다는 우려가 증폭되면서 가공 수준을 낮추라는 압박을 받고 있음.  크래프트(사)는 앞서 4월, 자사의 유명 맥치즈 제품에 합성 색소와 보존료를 사용하지 않겠다고 밝힌 바 있으며, 미국 네슬레(사) 또한 2월, 2015년 말까지 250여 개 제품에 대해 인공 착향료와 색소를 빼겠다고 발표했었음. "
675,0.1469,0.147216796875,100.0,0.0005,안전위생,OOD,"호주 연방의료제품청, 호주에서 비타민은 어떻게 규제되나요?(블로그) 호주 연방의료제품청(TGA)은 식이보충제, 비타민을 규제하는 방법과 제품 라벨의 AUST 번호가 의미하는 비타민에 대한 철저한 검토에 대해 안내함. [TGA의 규제방법]- TGA는 호주에서 의약품 및 기타 치료제품을 규제하며, 호주에서 합법적으로 제품이 공급되기 전에 안전성, 품질 및 효능에 대하여 고위험 의약품을 평가함.- TGA는 사전 승인된 저위험 원료 및 사전 승인된 저위험 또는 경미한 건강상태에 대하여 이런 의약품을 제한하고 품질 제조를 요구함으로써 저위험 의약품의 안전성과 품질을 규제함.- 의약품의 상업적 후원자는 제품이 작용하는 증거를 보유해야 하며, 제품의 공식적인 준수 검토를 수행하는 경우 해당 증거를 TGA에 제공해야 함.- TGA의 접근 방식은 저위험 의약품 승인 비용을 줄임.- 비타민과 복용량에 따라, 비타민은 처방의약품 또는 보충의약품으로 규제됨. 대부분의 비타민은 저위험 보충의약품의 범주에 속하며, 이는 TGA 규제가 제품의 안전성과 품질만을 규제하는 것을 뜻함. [비타민이 호주에서 합법적으로 공급되기 전에 충족해야 하는 특정 기준]보충적인 비타민과 기타 저위험 의약품의 TGA의 사전 시판 평가에는 특정 기준을 충족하는 제품이 포함됨.- 제품은 오직 TGA가 이미 안전성과 품질을 평가한 사전 승인 목록의 성분만 포함해야 함.- 제품의 상업적 후원자는 사전승인된 목록에서 선택해야 하며, 이러한 사용은 경미한 건강 문제에만 관련될 수 있음. 제품은 심각하고 생명을 위협하는 조건에 대해 주장을 할 수 없음.- 제품은 품질 기준을 충족하는 인증된 시설에서 제조해야 함.- 제품의 스폰서는 제품이 주장하는 대로 작용한다는 증거를 보유해야 함. [AUST 번호의 의미]TGA가 승인한 모든 의약품에는 'AUST R' 번호 또는 'AUST L' 번호가 라벨에 포함됨.  - AUST R: TGA가 안전성, 품질 및 효능을 평가한 등록의약품- AUST L: TGA가 안전성 및 품질만을 규제하며, 대부분의 비타민 제품과 같은 저위험 등재의약품  해당 번호를 표시하지 않은 의약품은 호주에서 판매 승인을 받지 못하며, 특히 온라인으로 판매되는 목록에 있지 않고 잠재적으로 위험한 원료를 함유했을 수 있는 제품에 대해 우려함. * 기타 상세 내용은 원문 참조"
295,0.1469,0.147216796875,100.0,0.0005,안전위생,OOD,"미국 컨슈머리포트, 'BlendJet 2'에 대한 추가 사고 보고로 소비자에 사용 경고 및 규제기관의 조치 촉구 * 기수집정보1) 미국 컨슈머리포트, 휴대용 블렌더 'BlendJet 2'에 대한 안전성 우려 제기...소비자제품안전위원회에 조사 촉구(수집일자: 2023-06-29)2) 미국 컨슈머리포트, 파손 및 파손 조각 섭취 우려 등으로 휴대용 블렌더 'BlendJet 2' 사용 주의 권고(수집일자: 2023-08-21) 미국 컨슈머리포트(CR)는 소비자제품안전위원회(CPSC)가 최근 발표한 몇 가지 추가 사고 보고서에 따라, 휴대용 블렌더 ‘BlendJet 2’ 사용 시 심각한 부상의 위험성에 대해 소비자에 경고하고 있음. CR은 CPSC에 BlendJet 2의 위험성을 조사하고 대중을 보호하기 위해 필요한 모든 조치를 취하도록 촉구하는 서한을 발송했음. 컨슈머리포트는 CPSC의 SaferProducts.gov 웹사이트에 접수된 12건의 민원과 자체 테스트에서 해당 블렌더가 위험을 초래할 수 있음을 지적하면서, 2023년 여름에 처음으로 CPSC와 BlendJet에 안전상 우려를 제기하였음. 당시 CPSC는 해당 블렌더와 관련하여 보고된 사건을 알고 있지만 조사나 집행에 대해서는 언급할 수 없다고 답했음. 2023년 8월 이후 3건의 부상을 포함해 8건의 새로운 민원이 CPSC에 보고되었음. 가장 최근의 민원은 CR이 이번 여름에 조치를 취하게 된 민원과 유사함. 여기에는 녹거나 연기가 난 것으로 알려진 충전 코드와 불이 붙은 것으로 알려진 블렌더의 리튬 이온 배터리 사례가 포함됨. 이전 민원 중 세 건은 사용 중에 블렌더 칼날이 부러졌다고 보고됨. 두 건은 블렌더가 뚜껑이 열린 채로 작동한다고 보고했는데, 이는 어린이에게 위험하다고 언급했음. CR의 안전 전문가들은 BlendJet이 고객에게 정보를 제공하고 고객을 보호하기 위해 더 많은 조치를 취할 것을 촉구하고 있음."
1048,0.1469,0.147216796875,100.0,0.0005,화학적 위해요소,OOD,"미국 농무부, ""Closer to Zero"" 이니셔티브를 위해 식품의약품청과 협력하고 있어 * 기수집 정보 : 미국 식품의약품청, 영유아가 섭취하는 식품으로부터의 독성 물질 노출 감소를 위한 조치 계획 ""Closer to Zero"" 발표(수집일자: 2021-04-09) 미국 농무부(USDA)는 ""Closer to Zero(C2Z)"" 이니셔티브를 위해 식품의약품청(FDA)과 협력하고 있음. C2Z는 식품 중에서도 특히 가장 취약한 계층인 영유아와 어린이가 섭취하는 식품의 중금속 함량을 줄이기 위해 반드시 해야 하는 업무에 대한 중요한 프레임워크를 제공함. - 농업연구서비스(Agricultural Research Service)는 식물이 토양에서 중금속을 흡수하는 방법의 모든 측면을 연구하여, 식품의 중금속을 최대한 저감하는 방법을 찾을 수 있음.- 국립식량농업연구소(National Institute for Food and Agriculture)의 파트너와 이해관계자 네트워크는 임산부 및/또는 수유여성, 영유아 및 어린이의 식품 중 독성 물질에 대한 노출을 줄일 수 있는 방법에 대한 커뮤니케이션을 개발하고 공유하는데 협력할 계획임.- 식품안전검사국(FSIS)은 식품의 금속 오염 평가를 위한 필수적인 감독을 제공함. FSIS는 식품에서 우려되는 물질이 높은 수준으로 검출되면 USDA 및 FDA 사무소에 통지하는 중요한 연결고리 역할을 함.- 식품영양서비스(FNS)는 소비자가 삶의 모든 단계에서 중요한, 건강한 식이패턴을 따르도록 권장함. FNS는 FDA 파트너와 협력하여 USDA 영양지원프로그램 정책, 지침, 교육이 현행 식품안전규정 및 지침을 따르고 있음을 보장함."
2048,0.1469,0.147216796875,100.0,0.0005,화학적 위해요소,OOD,"[회수]호주 Bloom and Grow Australia Pty Ltd, 제품 파손으로 인한 질식 가능성으로 유아용 수저 회수 - 일시: 2020.10.28.- 회수사: Bloom and Grow Australia Pty Ltd- 유통지역: 호주전역, 온라인- 판매시기: 2019년 10월 14일~2020년 10월 15일- 제품명: Herobility브랜드 유아용 수저(Herobility infant cutlery)임 Eco Feeding Spoon(Eco Placemat Feeding Set에도 있음)Eco Baby Spoon and Fork(회수 대상 제품에는 일자 각인이 없거나 2019 또는 그 이전 일자 각인이 있을 수 있음; SKU: HEC-BYSETBE0201, HEC-BYSETMG0201, HEC-BYSETPK0201, HEC-FSBE0301, HEC-FSMG0301, HEC-FSPK0301, HEC-TRBE0301, HEC-TRMG0301, HEC-TRPK0301, HPACK-TW-BE001, HPACK-TW-MG001, HPACK-TW-PK001- 회수사유: 제품이 작은 조각으로 파손되어 질식을 일으킬 수 있음- 제품사진: 원문참고- 기타: https://www.productsafety.gov.au/system/files/recall/Recall%20advertisement_1417.pdf"
978,0.1469,0.147216796875,100.0,0.0005,물리적 위해요소,OOD,"[회수]영국 Nestlé UK, 실리카겔 혼입 가능성으로 'AERO' 코코아 음료 자진회수 - 일자: 2022.12.1- 제품명: 배치코드 및 품질유지기한 전량1) Aero Hot Choc 288g2) AERO ‘Hot Choc’ sachets 24g3) AERO GO Instant ‘Hot Choc’ 28g- 회수사: Nestlé UK- 회수사유: 식품등급 실리카겔 혼입 가능성- 제품사진: https://s3-eu-west-1.amazonaws.com/fsa-alerts-files/production/FSA-PRIN-61-2022/Customer-notice-Nestl%C3%A9-UK-Ireland-AERO-Hot-Chocolate-products.pdf"
883,0.1469,0.147216796875,100.0,0.0005,화학적 위해요소,OOD,"월마트, 납품업체에 동물복지 및 항생제 사용 지침 강화 요구  월마트가 식품 납품업체를 상대로, 동물복지와 항생제 사용에 대한 지침을 강화해 소비자들에게 식품이 어디서 오는지 보다 투명하게 알려야 한다고 촉구했음.  월마트는 22일(현지시간), 소매업계에서는 최초로 공급망에 있는 동물들을 치료하는 것에 대해 공식 입장을 표명했음. 전미 최대 식료품 업체인 월마트가 움직이면서, 업계 전반으로 동물복지에 대한 감시와 인식을 불러일으킬 것으로 보임.  지침에서는 의학적으로 필요한 경우가 아니고서는 항생제를 사용하지 않고, 동물들이 돌아다닐 수 있는 공간을 늘리면서, 거세나 도축 절차에서의 통증관리기법을 확실히 해줄 것을 요구하고 있음. 납품업체는 또한 월마트와 대중에게 매년 항생제 사용과 동물복지를 보고토록 되어있음. 이는 신선 및 냉동 고기, 유제품, 알류, 델리류에 적용됨. "
541,0.1469,0.147216796875,100.0,0.0005,화학적 위해요소,OOD,"독일, 변조된 탄산음료 마신 여성 2명 응급치료...피해자는 총 3명 지난 3, 4월, 독일 뮌헨의 서쪽에 위치한 두 곳의 소매점 체인에서 네 건의 탄산음료 변조 사건이 발생함. 이를 섭취한 두 명의 여성은 긴급하게 응급치료를 받아야 했음. 아직 신원이 밝혀지지 않은 용의자는 탄산음료 병에 치사량의 독성 물질을 주입하였으며, 변조된 음료는 매장 선반에 진열되었음.  세 건의 사례에서 피해자들은 음료를 구매하고 소량으로 섭취하였음. 피해자들(34세 여성, 42세 여성 및 48세 남성)은 모두 뮌헨 출신으로 음료를 섭취하고 난 후 어지러움, 메스꺼움, 혈액 순환 문제를 호소하였음. 네 번째 사례는 음료가 판매되기 전 변조된 사실이 발견되었음. 경찰은 아직까지 용의자의 범행 동기가 밝혀지지 않았으며, 용의자로부터 현재까지 어떠한 요구도 없었다고 밝힘. 한편, 음료에 주입된 물질을 확인되었으나 이에 대해서는 아직 공개되지 않았음. 독일 당국은 다음의 사항을 당부함.> 스크류 탑(screw-top) 마개의 음료를 구입할 때에는 고리에 유의할 것> 몇몇 사례에서는 불순물이 눈에 보이는 경우가 있을 수 있음> 음료의 변조가 의심된다면, 이를 처분하지 말고 즉시 경찰에 신고할 것 피해자들은 변조된 음료를 개봉했을 시 특정한 냄새가 났으며, 섭취시에도 더 쓰고 인공 화학물이 첨가된 맛이 났다고 서술함. 경찰 관계자는 관련한 수사가 진행 중에 있다고 밝혔으며, 3월 이후 변조 음료 사건을 목격한 사람의 제보를 호소하였음."
839,0.1469,0.147216796875,100.0,0.0005,안전위생,OOD,"유럽식품안전청, 플라스틱 식품접촉물에 사용되는 물질 신청 준비를 위한 행정 지침 게재 유럽식품안전청(EFSA)이 플라스틱 식품접촉물에 사용되는 물질 신청 준비를 위한 행정 지침을 게재하였음. 동 문서는 EFSA에 의해 평가되는 플라스틱 물질 및 식품과 접촉하도록 의도된 제품에 관한 신청서를 제출하는 신청자에게 지침을 제공하기 위한 목적으로 고안되었음. 전반적으로 새로운 승인 신청서를 제출하거나 플라스틱 식품접촉물에 사용되는 물질의 기존 승인 변경을 지원하기 위해 2021년 3월 27일까지 회원국의 관할 당국에 제출된 신청서 서류 준비 및 온라인 제출에 대한 행정적 요구 사항을 설명하고 있다고 함. 투명성 규정(transparency regulation)으로 신청서 제출 전 단계 및 신청 절차와 관련한 새로운 조항을 도입함으로써 일반 식품법을 개정한 바 있음. 일반적인 신청서 제출 전(Pre-submission) 단계를 지원하기 위한 조언, 신청을 지원하기 위해 의뢰 또는 수행된 연구 관련 정보 통지, 신청 및 관련된 기밀성 의사 결정(confidentiality decision making) 과정을 지원하기 위해 제출된 모든 정보의 기밀 버전, 제출된 신청서에 대한 공개 협의 같은 요구사항이 EFSA에서 규정한 실용적 방식을 기반으로 동 문서에 반영되었다고 함. 동 문서는 플라스틱 물질 및 식품과 접촉하도록 의도된 제품에 대한 신청을 처리하기 위한 절차 및 관련 타임라인, EFSA와 교류할 수 있는 다양한 가능성 및 신청서 준비(제출 전 단계)에서 EFSA의 과학적 의견 채택 및 발표에 이르기까지의 계획에 대한 설명으로 구성됨."
