split,ood_tag,method,threshold,score,true_label,pred_label,text
ID,ood_csv_ood_data,maha,-9827.423779,-12579.985352,영양건강,안전위생,"미국 스타벅스(사), 공급업체에 비좁은 양계장에서 생산된 닭 및 비인도적으로 도축한 가축 공급 중단 요구 정책 선언 미국 커피체인 전문업체 스타벅스(Starbucks)가 업체의 동물복지정책 중 주요 부분을 개정하고 있다고 전함. 스타벅스는 빼곡한 양계장에서 사육중인 닭이 낳은 알과 대형 농장에서 암퇘지를 가두는 우리에서 자란 돼지 가공품의 구매를 단계적으로 줄여나가겠다고 선언함. 스타벅스는 업체의 공급업체에 가금류에 대한 인공 성장호르몬 및 성장을 촉진하는 관행을 중단하고, 그 외에 일부 소비자들이 비 인도적이라 여기는 동물사육기술을 중단할 것을 요구할 계획임. 스타벅스의 기존 정책은 양계장에서 자라지 않은(cage-free) 달걀과 동물애호가들이 긍정적으로 간주하는 방법으로 생산된 식품을 구매하는 것을 단순히 선호하고 있었음. 또한, 닭이 인륜적인 방식으로 도축된 닭 가공품을 제공하기를 원하고 있음. 또한, 스타벅스는 이 새로운 기준을 미국뿐만이 아닌 전 세계 지점으로 빠르게 확대 적용시키기를 원하고 있음. 스타벅스는 이번 정책에 관한 구체적 시행일은 언급하지 않았음. 하지만, 스타벅스 웹사이트에 따르면, 업체와 함께 ""합리적인 계획을 구상하고 있다""고 명시되어 있음."
ID,ood_csv_ood_data,maha,-9827.423779,-28749.634766,생물학적 위해요소,안전위생,"미국 CDC, 강력한 식중독균 유전자 서열분석 기술 내년에 선보일 예정 미국 연방정부가 내년 30개주를 시작으로 2년 내에 전 50개주에 강력하고 새로운 식품안전 무기를 선보일 예정임. 질병통제예방센터(CDC) 산하의 '식인성, 수인성 및 환경 질환실' 소속 로버트 턱스 박사는 '식품안전정상회의' 자리에서 정부가 '전장 유전체 서열분석' 기술이라 불리는 신식 기술을 배치하려 한다고 참가자들에게 밝혔음. 이 기술의 첫 타깃은 리스테리아균임. 이미 CDC 내부 실험실에서는 집단 식중독 원인을 구체적이고 명확하게 밝혀내기 위해 이 기술을 사용하고 있었음. 코넬 대학교 소속 웨이드먼 교수는 전장 유전체 서열분석 기술은 CDC가 블루벨(사)의 아이스크림, 아론(사)(Haroun Dairies)의 연질치즈, 돌(사)의 포장 샐러드 등 최근 발생한 여러 리스테리아 식중독 사건에서 검출기술로 활용해왔던 것이라고 전했음."
ID,ood_csv_ood_data,maha,-9827.423779,-9994.023438,영양건강,안전위생,"셔벗 섭취한 한 여성, 식품 알레르기로 사망 그리스의 한 숙박업소에서 딸기맛 셔벗을 섭취한 한 영국인 여성이 사망했음. 이 여성은 셔벗 한 숟가락을 섭취한 이후 남편에게 혀가 저림을 느낀다고 말했다고 함. 그녀는 난류, 우유 또는 사과에 알레르기를 가지고 있었음. 이후 쓰러진 이 여성은 병원으로 이송되었으나 사망했음."
ID,ood_csv_ood_data,maha,-9827.423779,-13201.981445,안전위생,안전위생,"유럽식품안전청, 식용 곤충 안전성 몇 주 안으로 승인할 듯 유럽식품안전청(EFSA)이 몇 주 안으로 거저리(mealworm), 메뚜기, 귀뚜라미 등 식용 곤충의 안전성을 승인할 것으로 곤충 업계는 기대하고 있음.  이에 따라 이르면 가을까지 유럽 전역에서 판매될 다양한 곤충 요리를 대량으로 생산할 수 있는 기회가 열릴 전망임. 국제 식품 및 사료용 곤충협회(International Platform of Insects for Food and Feed)의 사무 총장 크리스토프 데리언(Christophe Derrien)은 유럽식품안전청의 승인은 업계에서 돌파구가 될 것으로 예상하고 있으므로 매우 기대하고 있다고 전함. EFSA로부터 허가를 받은 최초의 신소재 식품이 나오면 눈덩이 효과를 낼 것으로 믿는다고 덧붙임. 식품 업계의 선두 주자들의 입장에서는 그동안 EU 전체의 승인이 없었기 때문에 고단백 별미의 가능성이 저지되어 왔음. 영국, 네덜란드, 벨기에, 덴마크, 핀란드 규제 당국은 EU의 1997법이 음식에 사용되는 동물과 관련이 없다고 결정했음.결과적으로 곤충을 이용한 많은 제품들이 영국, 네덜란드, 벨기에, 핀란드 슈퍼마켓에서 살 수 있으며 곤충으로 만든 소비자용 음식이 매년 약 500톤 생산됨. 하지만 이런 제품들은 프랑스, 이탈리아, 스페인 등에서 금지되어 왔음. 2018년 새로운 EU 법은 어느 정도 명확성을 위해 노력했으며 곤충을 이용한 요리는 신소재 식품 승인이 필요하다고 규정함."
ID,ood_csv_ood_data,maha,-9827.423779,-15339.462891,안전위생,화학적 위해요소,"유럽식품안전청, 플라스틱 식품접촉물에 사용되는 물질 신청 준비를 위한 행정 지침 게재 유럽식품안전청(EFSA)이 플라스틱 식품접촉물에 사용되는 물질 신청 준비를 위한 행정 지침을 게재하였음. 동 문서는 EFSA에 의해 평가되는 플라스틱 물질 및 식품과 접촉하도록 의도된 제품에 관한 신청서를 제출하는 신청자에게 지침을 제공하기 위한 목적으로 고안되었음. 전반적으로 새로운 승인 신청서를 제출하거나 플라스틱 식품접촉물에 사용되는 물질의 기존 승인 변경을 지원하기 위해 2021년 3월 27일까지 회원국의 관할 당국에 제출된 신청서 서류 준비 및 온라인 제출에 대한 행정적 요구 사항을 설명하고 있다고 함. 투명성 규정(transparency regulation)으로 신청서 제출 전 단계 및 신청 절차와 관련한 새로운 조항을 도입함으로써 일반 식품법을 개정한 바 있음. 일반적인 신청서 제출 전(Pre-submission) 단계를 지원하기 위한 조언, 신청을 지원하기 위해 의뢰 또는 수행된 연구 관련 정보 통지, 신청 및 관련된 기밀성 의사 결정(confidentiality decision making) 과정을 지원하기 위해 제출된 모든 정보의 기밀 버전, 제출된 신청서에 대한 공개 협의 같은 요구사항이 EFSA에서 규정한 실용적 방식을 기반으로 동 문서에 반영되었다고 함. 동 문서는 플라스틱 물질 및 식품과 접촉하도록 의도된 제품에 대한 신청을 처리하기 위한 절차 및 관련 타임라인, EFSA와 교류할 수 있는 다양한 가능성 및 신청서 준비(제출 전 단계)에서 EFSA의 과학적 의견 채택 및 발표에 이르기까지의 계획에 대한 설명으로 구성됨."
ID,ood_csv_ood_data,maha,-9827.423779,-11589.982422,안전위생,안전위생,"캐나다 보건부, 알코올음료 대체재로 알려진 'Pace'가 불법이고 미승인 제품이라 발표 캐나다 보건부는 본지(CBC News)에 보낸 성명서를 통해 알코올음료 대체재로 알려진 'Pace'(* 원문 사진 참조)가 캐나다에서는 불법이고 미승인 제품으로 해당 제품의 판매를 막기 위해 적절한 후속 조치를 취하고 있다고 발표하였음. 제품의 제조사는 미주지역의 'Diet Alcohol Corporation'으로 자사 웹사이트에 'Pace'가 합법적이라고 설명하며 제품이 알코올, 칼로리 또는 숙취가 전혀 없는 새로운 알코올 대체제로 소개하고 있음. 제품의 활성물질인 'MEAI'에 대하여 미국 또는 캐나다에서 규제되거나 지정(scheduled)되어 있지 않다는 제조사의 주장과는 반대로, 캐나다 보건부는 'MEAI'에 대해 알고 있으며, 암페타민(amphetamines)과 가까운 통제된 물질(Controlled Substance(Schedule 1))로 간주한다고 밝혔음. 반면에, 연방경찰(RCMP) 또는 캐나다 국경관리청(CBSA)은 'Pace'가 캐나다로 반입되는 것을 막거나 개인이 이를 소유하는 것에 벌칙을 부과할 권한이 없음. RCMP는 특정물질을 캐나다로 수입하기 위한 요구사항은 캐나다 보건부의 관할이며, 이 사안에 대해 질의하여 보건부에서 집행할 것이라는 확인을 받았다고 언급했음."
ID,ood_csv_ood_data,maha,-9827.423779,-10758.869141,화학적 위해요소,화학적 위해요소,"영국 정부, 해양 생물이 섭취한 미세 플라스틱이 인체 건강에 미치는 영향에 관한 연구 착수  영국 정부는 패류 및 기타 해양 생물에게서 발견되는 미세 플라스틱이 인체 건강에 미치는 영향에 관한 연구에 착수할 예정임. 동 연구는 잉글랜드 수석의학전문위원 데임 샐리 데이비스 박사가 이끌고, 1년 동안 진행되는 '오염의 영향'에 관한 대규모 연구의 일환으로 수행될 예정임. 이번 연구 계획은 지난 9월 정부가 화장품 및 세면도구에서 미세 플라스틱 사용을 금지하겠다고 공표한 후 진행되었음. 영국 정부는 하원 환경감사위원회가 미세 플라스틱이 해양 환경에 미치는 영향에 대해 우려를 제기한 이후 해당 금지 계획을 공표한 바 있음. 영국 정부는 하원 환경감사위원회의 보고서에 대한 공식 답변에서 미세 플라스틱이 인체 건강에 미치는 영향에 관한 가용 근거가 대단히 제한적임을 인정했음. 정부는 그러나 연구 결과가 미세 플라스틱 과량 축적은 해양 유충에 물리적인 손상을 입힐 수 있으며, 미세 플라스틱이 '홍합에서 게까지'와 같은 단순한 먹이사슬을 따라 이동할 수 있음을 나타낸다고 전했음. 환경감사위원회 의장 마리 크레이그는 신규 연구 착수를 환영한다고 밝히고, 미세 플라스틱이 패류 및 굴과 같은 해산물에서 빈번하게 발견되기 때문에 위원회가 해당 분야에 대한 추가적인 연구를 권한 바 있다고 전했음. "
ID,ood_csv_ood_data,maha,-9827.423779,-11504.265625,화학적 위해요소,안전위생,"월마트, 납품업체에 동물복지 및 항생제 사용 지침 강화 요구  월마트가 식품 납품업체를 상대로, 동물복지와 항생제 사용에 대한 지침을 강화해 소비자들에게 식품이 어디서 오는지 보다 투명하게 알려야 한다고 촉구했음.  월마트는 22일(현지시간), 소매업계에서는 최초로 공급망에 있는 동물들을 치료하는 것에 대해 공식 입장을 표명했음. 전미 최대 식료품 업체인 월마트가 움직이면서, 업계 전반으로 동물복지에 대한 감시와 인식을 불러일으킬 것으로 보임.  지침에서는 의학적으로 필요한 경우가 아니고서는 항생제를 사용하지 않고, 동물들이 돌아다닐 수 있는 공간을 늘리면서, 거세나 도축 절차에서의 통증관리기법을 확실히 해줄 것을 요구하고 있음. 납품업체는 또한 월마트와 대중에게 매년 항생제 사용과 동물복지를 보고토록 되어있음. 이는 신선 및 냉동 고기, 유제품, 알류, 델리류에 적용됨. "
ID,ood_csv_ood_data,maha,-9827.423779,-11925.586914,화학적 위해요소,안전위생,"[회수]호주 Fiskars Australia Pty Ltd, 허용기준치 이상의 방향족 아민 함유로 중국산 숟가락 회수 - 일자: 2020.8.31- 유통지역: 호주 전역- 제품명: Fiskars Functional Form™ Spoon(테두리가 주황색 실리콘 처리된 검은색 나일론 서빙 숟가락; 숟가락의 양각표시:max.220°C, PA66; 바코드 번호: 6424002009665; SKU: Product Code 1027299; 제조일자: 191223)- 회수사: Fiskars Australia Pty Ltd- 원산지: 중국- 회수사유: 허용기준치 이상의 방향족 아민 함유- 제품사진: 원문참조"
ID,ood_csv_ood_data,maha,-9827.423779,-15541.755859,안전위생,영양건강,"미국 코네티컷주 한 고등학교, 카페테리아 음식에 대한 학생들의 불매운동으로 합의점 도출 이번 주, 미국 코네티컷주에 소재한 파밍턴 고등학교의 카페테리아에서 제공된 음식에 대해 학생들이 불만을 가지고 불매운동을 벌인 일이 있은 이후, 학생들은 학교측과 식품 제공업체와 합의점에 도달했다고 함. 이를 전한 사라 화이트(17)는 본지(Huffington Post)에 음식 제공업체 차트웰(사)가 제공한 카페테리아 음식 가격은 최악이었다고 전했음. 다른 학생들에 따르면, 익지 않은 닭고기가 제공되었고, 음식에서 머리카락이 발견되는가 하면, 곰팡이가 슨 음식이 제공되기도 했다고 전했음. 이에 따라, 학생들은 해당 주간 동안(월~금) 카페테리아 음식에 대해 불매운동을 벌이기로 했다고 함. 목요일, 차트웰(사)와 학교측이 카페테리아 음식을 일부 변경하기 위해 학생들과 만나는데 동의했음. 학교 측 대변인에 따르면, 차트웰(사)는 학생들을 위한 전자레인지를 바꾸고 요구에 따라 운동을 하는 학생들에 대한 영양학적 권고사항도 제공할 것이라고 전했음. 금요일(현지시간)까지 약 600 여명의 학생들이 페이스북에서 일어난 불매운동에 동참했음."
ID,ood_csv_ood_data,maha,-9827.423779,-13673.095703,물리적 위해요소,안전위생,"[회수]영국 Nestlé UK, 실리카겔 혼입 가능성으로 'AERO' 코코아 음료 자진회수 - 일자: 2022.12.1- 제품명: 배치코드 및 품질유지기한 전량1) Aero Hot Choc 288g2) AERO ‘Hot Choc’ sachets 24g3) AERO GO Instant ‘Hot Choc’ 28g- 회수사: Nestlé UK- 회수사유: 식품등급 실리카겔 혼입 가능성- 제품사진: https://s3-eu-west-1.amazonaws.com/fsa-alerts-files/production/FSA-PRIN-61-2022/Customer-notice-Nestl%C3%A9-UK-Ireland-AERO-Hot-Chocolate-products.pdf"
ID,ood_csv_ood_data,maha,-9827.423779,-12253.144531,안전위생,안전위생,"영국 정부, 브렉시트 이후 EU에서 영국으로 수입되는 신선식품에 대한 국경 검사 또 연기 영국 정부는 영국에 반입되는 식품, 동식물 제품에 대한 브렉시트 이후 검사의 도입이 다섯 번째로 연기되었음을 확인함.  2024년 1월 30일부터 유럽연합(EU)산 중위험 동물성 제품, 식물 및 식물 제품 및 비동물성 고위험 식품을 포함한 품목을 영국으로 수입할 때 위생증명서가 필요하며, 4월 말부터는 영국 국경에서 이 제품들에 대한 물리적 검사가 실시됨. 최종 단계인 2024년 10월 말부터는 EU 수입품에 대한 안전 및 안보 신고가 시행될 것임.  정부는 국경 목표 운영 모델(Target Operating Model)로 알려진 국경 전략을 통해 생물보안 위협으로부터 영국이 더욱 보호될 것이라고 함. 2023-04-06 기수집 정보: 영국 정부, 새로운 국경 강화 계획 발표...  불법 수입 등 대처 목적 "
ID,ood_csv_ood_data,maha,-9827.423779,-12131.261719,화학적 위해요소,안전위생,"월마트 캐나다, 포트맥머리 화재로 오염된 식품 판매 혐의 월마트 캐나다와 네 명의 고위 간부가 지난 5월, 앨버타주 포트 맥머리에서 화재가 발생했을 당시에 오염된 식품을 판매한 것과 관련해 공중보건법에 따라 174건의 혐의를 받음. 사건 기록부에는 초콜릿바에서 나쵸칩과 파스타, 아침식사용 시리얼, 베이컨 그리고 치즈를 포함한 각종 판매식품 목록이 기재되어 있음. 앨버타주 공중보건부는 월마트 캐나다가 포트 맥머리 시내 아울렛에 2016년 5월 24일에서 29일 사이, 섭취하기에 적합하지 않거나 오염된 식품을 재고로 쌓아두거나 판매하였다고 밝혔음. 월마트는 공중보건 검사관에게 화재 중에 오염된 식품을 판매하지 않았다고 거짓을 말하기도 했음. 화재로 대피했던 주민들이 도시로 되돌아오기 전에 공중보건 당국은 주민들과 사업장에 통조림(cans 및 tins)에 안전하게 보관된 것을 제외한 모든 식품을 폐기처분하도록 거듭 조언했음."
ID,ood_csv_ood_data,maha,-9827.423779,-48653.972656,신규 위해요소,화학적 위해요소,"미국 하와이 농업부-카우이 카운티, GMO 작물에 사용되는 농약의 인체 및 환경 영향력 평가단 구축 하와이주 농업부와 카우이 카운티가 유전자 변형(GM) 작물에 사용하는 농약의 인체 및 환경 영향 가능성을 조사하기 위해 상담 고문인에게 10만 달러를 지급했음. 진상 조사 절차는 호놀룰루 설계 및 중개인인 피터 애들러의 지휘하에 1월부터 시작되어 1년내에 마무리될 것으로 기대됨. 하와이 농업위원회의 스캇 인라이트 위원회장은 이것이 농약과 GM 작물을 둘러싼 논란이 많고 불화를 일으키는 문제뿐 아니라 그 외에 과학에 집중된 정치적 의문점까지 모두 다루기 위해 다른 나라에서 활용될 수 있는 중대한 시도라고 화요일 한 언론을 통해 전했음."
ID,ood_csv_ood_data,maha,-9827.423779,-11781.097656,신규 위해요소,신규 위해요소,"세계무역기구(WTO),  일본산 수입 식품에 대한 한국의 규제 조치 관련 패널 보고서 발표 세계무역기구(WTO)는 2월 22일(현지시각), 한국의 일본산 식품 수입규제조치에 대해 일본이 제소한 분쟁(DS495)의 패널 판정 보고서를 WTO 전 회원국에 공개 회람하였음. 동 분쟁은 2011년 3월 11일 일본 북동부 해안에서 발생한 후쿠시마 제1 원자력발전소 사고에 따른 한국의 수입 금지 조치 및 방사성 핵종에 대한 추가 검사 및 증명 요구에 관한 것임. 지난 2015년, 일본은 한국의 수입 금지 및 추가 검사 요구 등이 WTO 위생 및 식품위생(SPS) 협정 조항에 부합하지 않는다고 제소한 바 있으며, 이에 대해 WTO 패널은 다음과 같이 판정함. - SPS 협정 제2.3조 차별성 ->부합하지 않음한국의 수입금지 조치, 추가 검사 요구는 SPS 협정 제2.3조에 부합하지 않음.  - SPS 협정 제5.6조 무역 제한성 ->부합하지 않음수입 금지 및 기타 핵종 추가검사요구가 적정 보호 수준 달성에 요구되는 것보다 더욱 무역제한적임. - SPS 협정 제7조 부속서 B 투명성->부합하지 않음제7조 부속서 B의 투명성 의무와 관련하여 패널은 한국의 조치가 부속서 B(1)에 부합하지 않았음을 확인함. 또한 일본 질의에 대한 미답변 사례 등은 부속서 B(3)의 의무에 부합하지 않음.  - SPS 협정 제8조 부속서 C 검사 절차->부합함패널은 2011년 및 2013년 추가 검사 요구의 채택 및 유지와 관련해 한국이 SPS 협정 제8조 부속서 C에 따른 의무사항에 부합하지 않는다는 점을 일본 정부가 입증하는데 실패했음을 확인함. *보고서 전문: https://docs.wto.org/dol2fe/Pages/FE_Search/FE_S_S006.aspx?Query=(@Symbol=%20wt/ds495/r*%20not%20rw*)Language=ENGLISHContext=FomerScriptedSearchlanguageUIChanged=true#"
ID,ood_csv_ood_data,maha,-9827.423779,-24938.800781,안전위생,안전위생,"폴란드 수의과학검역원, 아일랜드 유명 가공업체가 부패한 고기로 버거 생산했다며 고발  폴란드의 식품안전 감시원이 말고기 파문 조사 당시, 아일랜드의 유명 가공업체에서 대량의 부패한 고기를 발견했으며 이것이 인간의 식품망에 유입됐을 가능성이 있다고 주장함.  해당 업체는 아일랜드 모내한(County Monaghan)주에 소재한 'Silvervrest' 공장이며 말고기 파문 당시 'Tesco', 'Aldi', 'Co-op', 'Burger King'에 말고기 혼입 냉동 버거를 생산해 납품한 업체이기도 함.  폴란드 수의과학검역원의 카타리지나 피스코르츠(Katarzyna Piskorz)는 보고서를 통해 인간이 섭취하기에는 부적절한 고기가 말고기 파문 당시 식품망에 유입됐을 가능성이 있다고 주장했음. 그러나 제조업자는 단순히 말고기 파문에 대한 조사를 받기 위해 부패한 고기를 보관해둔 것 뿐이라고 해명함. 북아일랜드 관계당국 역시 검사를 위해 해당 고기를 전량 수거했다며 식품망 유입 가능성을 일축했음. "
ID,ood_csv_ood_data,maha,-9827.423779,-10004.968750,화학적 위해요소,화학적 위해요소,"미국 로스앤젤레스 주, 대마 구미 섭취 후 환자 8명 발생 미국 로스앤젤레스 주 소방당국은 주 내 Sun Valley Magnet School에서 12-16세의 아동 8명이 대마가 가미된(pot-laced) 사탕을 섭취한 후 병에 들었다고 밝혔음. "
ID,ood_csv_ood_data,maha,-9827.423779,-10266.697266,신규 위해요소,신규 위해요소,"영국 정부, 유전자편집은 환경과 자연을 보호할 수 있는 가능성 창출해...유전자편집의 미래에 대한 협의 착수 영국 환경장관 유스티스(George Eustice)는 오늘 (1.7) 옥스포드 농업회의에서 해충, 질병 또는 극한 기후에 내성이 있는 농작물을 재배하는 농부들을 돕고 더욱 건강하고 영양가 있는 식품을 생산할 수 있는 유전자 편집(gene editing)에 대한 협의 계획을 발표할 예정임. 유전자 편집은 한 종(種)의 DNA가 다른 종에 유입되는 유전자 변형과는 다름. 유전자가 편집된 유기체에는 다른 종의 DNA가 없는 대신, 전통적 육방법을 사용하여 서서히 생길 수 있는 변화만을 만들어냄. 그러나 현재, 2018년 유럽사법재판소의 법적인 판결로 인해 유전자 편집은 유전자 변형과 같은 방식으로 규제되고 있음. 오늘 발표된 협의는(*) 특정 유전자 편집 유기체가 유전자 변형과 같은 방식으로 규제되는 것을 중단하는 데에 초점을 맞출 것임. 동 접근법은 이미 일본, 호주, 아르헨티나를 비롯한 전 세계 여러 국가에서 채택되었음.의견수렴 기간: 2021.1.7 ~ 2021.3.17(*)의견수렴 원문: https://consult.defra.gov.uk/agri-food-chain-directorate/the-regulation-of-genetic-technologies/<의견수렴 배경>GMO 사용을 통제하는 유럽연합(EU) 법률은 전환기가 끝나는 2020년 12월 31일 이후 영국에서 유지되어 왔음. 현행 법률은 모든 유전자편집 유기체가 전통적 육종방법에 의해 생산됐는지의 여부에 관계없이 GMO로 분류되어야 한다고 규정하고 있음. 환경식품농촌부 Defra의 견해는 유전자편집 또는 다른 유전 공학으로 생산된 유기체가 전통적 육종법에 의해 생산될 수 있었다면 GMO로 규제되어서는 안 된다는 것임. Defra는 해당 주제에 대해 다양한 의견이 있음을 인식하고, 모든 견해를 공유할 수 있는 기회를 제공하기 위해 협의를 시작함."
ID,ood_csv_ood_data,maha,-9827.423779,-25278.121094,안전위생,안전위생,"[회수]영국 Lung Wah Chong, 질식 위험으로 컵젤리 회수 - 일자: 2021.7.28- 지역: 잉글랜드, 웨일스- 제품:1) TSM Mini Ice Jelly (Pack size: 50 x 19g tub, 배치코드, 품질유지기한: 전부)2) XZL Jelly in School Bag (Pack size: 600g, 배치코드, 품질유지기한: 전부)3) XZL Mix Jelly (Pack size: 360g, 배치코드, 품질유지기한: 전부)- 회수사: Lung Wah Chong- 회수사유: 압력이 가해지면 컵 또는 캡슐에서 제품이 하나의 조각으로 튀어나올 수 있음- 제품사진: https://s3-eu-west-1.amazonaws.com/fsa-alerts-files/production/FSA-PRIN-44-2021/Lung-Wah-Chong-recalls-several-Jelly-cup-products-because-of-a-choking-hazard.pdf"
ID,ood_csv_ood_data,maha,-9827.423779,-14823.326172,영양건강,영양건강,"국제암연구소 외 연구진, 초가공 식품의 영향 중 외면 받는 환경적 여파에 대한 논평 게재 국제암연구소(IARC) 외 연구진은 The Lancet Planet Health에 팜유와 콩기름을 많이 함유한 초가공(ultra-processed) 식품이 미치는 환경적 영향에 대한 논평(*)을 게재함. 초가공식품(UPF)이 건강에 해롭다는 증거는 축적되고 있지만, 우리는 UPF가 환경에 미치는 영향 및 만약 영향이 있다면 지속 가능한 식단으로 전환하는데 UPF가 어떤 역할을 해야 하는지에 대해 거의 알지 못함. 연구진은 논평을 통해 식품의 환경 영향과 전반적인 지속 가능성을 평가할 때 더 광범위한 요소들이 포함되어야 한다고 요구함. 연구진은 초가공 식품에 초점을 맞추고 식이(diets)의 환경과 건강적인 영향을 추정할 때 초가공 처리를 고려해야 할 몇 가지 방법을 찾아냄.  (*) https://doi.org/10.1016/S2542-5196(20)30177-7"
ID,ood_csv_ood_data,maha,-9827.423779,-71072.507812,안전위생,안전위생,"미국 제네럴밀스, 2025년까지 방사란 사용에 동참 미국 제네럴밀스가 2025년까지 전세계 영업망에 방사란만을 사용하겠다는 새로운 사내 방침을 밝혔음.  제너럴밀스의 이 같은 입장은 최근 식품 제조업체인 유니레버, 켈로그, 펩시, 사라 리, 펩시 외에도 식품접객업소인 소덱소, 패스트푸드업체인 맥도날드와 버거킹, 소매점인 월마트, 알디 등이 이와 유사한 약속을 다짐한 이후에 이루어졌음.  제네럴밀스 측은 일본과 태국, 호주, 독일, 프랑스, 러시아, 이스라엘, 브라질, 멕시코 등 전세계 100여 개국에서 판매하는 자사의 전 제푸에 적용하겠다고 설명했으며, 이에 따라 베티 크로커 베이킹 제품과 케이크 믹스, 하겐 다즈 아이스크림이 포함됨.  방사란으로 전환하고 있는 업체들은 소비자들이 인도적인 처리를 선호하는 경향을 반영한 것이라 말하고 있지만 실제 방사라고 해서 닭들이 자유롭게 활동할 수 있는 것은 아님.  미국 농무부는 방사 닭을 갇힌 공간에서 자유롭게 돌아다니는 개체로, 반드시 야외에 나가지 않아도 된다고 밝힌 바 있음. 이 외에도 제 0회 순회항소법원은 앞서 2월 27일, 방사 암탉이 식품 안전이나 영양가를 향상시키지는 않는다고 판결한 바 있음. "
ID,ood_csv_ood_data,maha,-9827.423779,-35142.617188,생물학적 위해요소,안전위생,"캐나다 공영방송, 시중 올리브유 1/3은 품질 기준 미달  캐나다 공영방송(CBC)가 시중에서 판매 중인 올리브유의 1/3은 국제 올리브 협회(IOC)의 품질 기준에 맞지 않다고 보도했음.  CBC 프랑스어 TV 프로그램 'L’epicerie'에서는 지난 3월, 올리브유 품질을 다루면서, 정보공개법에 따라 캐나다 식품검사청(CFIA)에서 얻은 올리브유 검체의 화학 분석 결과를 보도했음.  방송 연구진들은 천 여 장에 달하는 서류를 확인한 결과, 분석 검체의 33%는 변질 또는 부정표시가 확인되어 품질 기준에 적합하지 않은 것으로 나타났음.  실험 보고서에서 검체에서 각종 다른 종류의 식용유가 다량 검출된 사실도 드러났음. 식품검사청의 한 연구진은 방송에서 올리브유 검체를 실험 분석했더니 해바라기유가 미량 함유된 경우가 있었다고 밝혔음.  국제 기준에 맞지 않는 검체들도 있었는데, 캐놀라 같은 다른 식용유로 변질되어 있거나 엑스트라 버진 올리브유로 잘못 표시된 경우, 또는 산패가 일어났거나 판매기한이 경과한 제품들도 있었음. 일부 변질된 브랜드로는 ItalCan(사)의 Caruso, Simon  Nolan(사)의 Villa Toscanella가 있었음.  지난 10년 간 캐나다 식품검사청은 140여 개 브랜드의 올리브유 검체 550건을 검사했으며, 이 중 44개 브랜드가 품질 기준에 미달했음. 품질 부적합 식품명은 캐나다 보건부 웹사이트에 공개되어 있으며, 해당 업체는 특정 기한까지 문제를 시정하고, 관련 요건을 준수해야 함. "
ID,ood_csv_ood_data,maha,-9827.423779,-20731.490234,안전위생,물리적 위해요소,"[회수]캐나다 Limson Canada Ltd., 포테이토 베리 존재로 냉동 채소믹스 회수 -최초 발표 일자 : 2023-06-21 (최신 업데이트 일자 : 2023-06-08)-유통지역 : 캐나다 Alberta-회수사 : Limson Canada Ltd.-제품 : 브랜드; 제품; 중량; 코드; UPCCanada Max Source; Mixed Vegetables - Wok Blend; 12 kg; 243044; 10617494001313-회수사유 : 포테이토 베리(potato berry) 존재-제품사진 : -"
ID,ood_csv_ood_data,maha,-9827.423779,-15912.656250,안전위생,영양건강,"미국, 에너지 음료 과소비 26세 남성 심장마비 진단 받아 미국에서 매일 에너지 음료를 수 병씩 마신 26세 남성이 심장 마비 진단을 받은 사실이 밝혀짐.  텍사스 공학 대학 건강과학센터 응급의학 케이스 리포트(*)에 따르면, 2년 간의 흡연 이외에는 특별한 병력 사항이 없음에도 불구하고, 이 남성은 심장과 왼팔의 통증을 호소하며 응급실에 방문함. 의사들은 그의 심박수, 혈압, 산소 수치 모두 정상치를 보였다고 함. 하지만, 심장 도관 삽입을 통해 몇몇 이상 현상과 더불어 동맥 하나가 완전히 막혀 있는 것을 발견함. 26세 남성은 매일 하루 8개에서 10개 정도의 에너지 음료를 마셔온 것을 고백함. 남성은 혈액 순환을 위해 동맥에 스텐트를 주입하였고, 이틀 후 병원에서 퇴원함. 해당 사건 관계인은 남성의 과도한 에너지 음료 섭취가 혈액 응고를 일으켰으며, 이는 심장 마비로 이어졌다고 함. (*) https://www.hindawi.com/journals/criem/2015/537689/"
