split,ood_tag,method,threshold,score,true_label,pred_label,text
OOD,ood_csv_ood_data,maha,-9827.423779,-3040.762695,N/A,안전위생,"미국 아칸소 주, 주류승인절차 개정안 하원 통과 미국 아칸소 주 하원은 6일, 주류승인절차 개정안을 찬성 65표 반대19표로 통과시켰음.  법안에 따르면 각 카운티의 위원회가 발행할 수 있는 승인 건수는 현행보다 줄어들고 승인 무효화에 걸리는 유효기간은 18개월이 됨. 법안에 찬성하는 의원들은 개정법이 신구 사업자들에게 유익할 것이라고 평가하는 반면, 반대하는 의원들은 주류 업계의 경쟁을 위축시킬 것이라고 우려함.  법안은 현재 상원으로 이송됐음.  "
OOD,ood_csv_ood_data,maha,-9827.423779,-2957.907471,N/A,영양건강,"캐나다, 식품가이드 개정 발표  캐나다는 식품 가이드의 최신 개정판을 발표함. 주요 수정 사항은 아래와 같음. - 매일 다양한 건강식품을 먹을 것: 서빙 크기 권장사항을 삭제하고, 보다 일반적인 비율 지침을 제안함- 가공 식품과 음료를 피할 것 : 이러한 음식과 음료에는 설탕, 나트륨, 포화지방이 높은 경향이 있음- 탄산음료나 주스 대신 물을 마실 것 : 물은 칼로리가 없으며, 가당 음료를 통한 설탕 섭취도 줄일 수 있음- 집에서 더 자주 요리할 것 : 집에서 요리하면 가공식품, 설탕, 지방, 나트륨 함량이 더 높은 음식이나 과자를 사는 것을 피할 수 있음- 식물성 단백질 섭취를 늘릴 것 : 이러한 식품은 섬유질이 많고 포화지방이 적으며, 심장병, 암, 제2형 당뇨병의 위험을 낮출 수 있음 *https://food-guide.canada.ca/en/"
OOD,ood_csv_ood_data,maha,-9827.423779,-3843.800293,N/A,안전위생,"호주 농업수자원부, 수입 전자증명서 관련 인도네시아 추가 발표(55-2019) 호주 농업수자원부는 인도네시아로부터 수입되는 식물 또는 식물성 제품, 동물 또는 동물성 제품에 대한 전자 증명서 형태의 문서도 수용가능하다고 발표함.[효력일]2019년 4월 29일[내용]인도네시아 농업부에서 발행된 전자 증명서 형태의 문서도 허용할 것.식물위생인증이나 위생인증이 필요한 인도네시아산 제품에 대해 완전수입신고서(Full Import Declarations)를 작성하는 세관 중개인 및 수입업자는 통합화물시스템(Integrated Cargo System, ICS)이나 제3자 소프트웨어에 자격증명서를 입력해야 함*양식 확인: http://www.agriculture.gov.au/import/online-services/electronic-certification"
OOD,ood_csv_ood_data,maha,-9827.423779,-3687.426514,N/A,안전위생,"미국 매릴랜드주 퀸 애니스 카운티, 그로울러 이용한 수제 맥주 판매 허용 법안 선보일 예정 미국 매릴랜드주 퀸 애니스 카운티는 인증을 받은 시설이 집에서 가져온 그로울러(growler)에 수제 맥주를 채우거나 리필해서 판매하는 것을 허용할 법안을 마련하고 있음. 이번 신규 법안은 12월 16일에 열린 카운티 위원회의 입법회의에서 찬성 4표, 반대 0표로 승인되었고, 퀸 애니스 카운티의 주류 위원회 변호인에 의해 초안이 작성되고 있음. 위원회는 B등급 및 C등급 주류면허를 보유한 자가 그로울러를 판매하는 것을 허용하는 것이 바람직하다는 합의를 보았음. 여기에는 바, 외식업소, 호텔 및 클럽이 포함되나 A등급 면허 보유 대상인 맥주 및 증류주 판매 상점은 제외됨. 매릴랜드주에서 수제 맥주나 와인의 판매에 장외 소비용으로 사용되는 리필 가능한 알코올성 음료 용기에 대한 요건을 표준화하기 위한 하원법안 208이 통과된 뒤 특정 시설에서 알코올성 음료에 대한 테이크 홈(take-home) 정책 개정이 시작되고 있음. * 그로울러(Growler): 뚜껑을 열고 닫을 수 있는 맥주를 담는 입구가 좁은 병"
OOD,ood_csv_ood_data,maha,-9827.423779,-1179.225220,N/A,안전위생,"말레이시아 보건부, 아세안지역에 공동 식품안전인증시스템 도입 제안 할 것  말레이시아 보건부는 글로벌 경쟁력 강화를 위해 아세안 지역 회원국간의 공동 식품안전인증시스템 도입을 제안하겠다고 밝혔음.장관은 동 시스템이 10개 회원국의 세계시장 접근 확대를 위한 인증 형태가 될 것이라고 전하며, ""하나의 인증으로 많은 국가에 접근이 가능하다. 그렇지 않으면 모든 국가의 각기 다른 표준에 맞춰야 한다. 이는 경제적으로 많은 영향을 미칠 것이다""라고 말했음.그는 브루나이에서 개최될 아세안 보건장관회의에서 본 안을 제안 할 예정임.또한 동 글로벌 표준은 불필요하거나 정당하지 않은 장애물을 야기시키지 않고, 아세안 지역의 이익과 요구를 보장할 수 있도록 고려될 것이며, 말레이시아 푸트라자야의 아세안식품안전위해평가센터(ARAC) 설립이 공동 인증을 위한 중요한 단계 중 하나가 될 것이라고 말했음."
OOD,ood_csv_ood_data,maha,-9827.423779,-8045.735352,N/A,화학적 위해요소,"유럽집행위원, 독일신문 'Die Welt'에 플라스틱 포장재 금지 검토 인터뷰 환경 및 해양 관련 유럽집행위원 'Virginijus Sinkevicius'이 독일신문 'Die Welt'에 유럽집행위원회가 플라스틱 포장재 금지와 제조사에 대한 새로운 요건 마련을 검토중이라고 밝혔음. 그는  ""우리는 분명히 일회용 플라스틱에 관한 규정이 확대되기를 원하며 현재 확대 가능한 방향을 모색중이다""면서 ""그 예로, 플라스틱 포장을 금지하거나 재활용된 플라스틱 사용을 설명하는 것이 중요한 행보가 될 것""이라고 밝혔음. 지난해 채택된 일회용 플라스틱 사용 지침은 커트러리, 젓개, 빨대, 면봉 및 몇몇 폴리스티렌 용기와 같은 플라스틱 제품을 금지하고 있음. 유럽집행위원회는 타이어나 화장품 같은 제품 제조사들의 제품 중 미세플라스틱 저감 의무화를 극대화할 수 있는 방향도 찾고 있음. 위원은 ""우리의 아젠다는 미세플라스틱이다. 올해 말께 미세플라스틱을 사용하거나 이를 함유한 모든 제품에 대한 상세 목록을 제공할 예정이다""라고 밝혔음. "
OOD,ood_csv_ood_data,maha,-9827.423779,-8243.353516,N/A,표시광고,"브라질, 일부 엑스트라버진 올리브유 검사 결과로 등급 격하 및 판매 유예 브라질 농업축산보호공급부(MAPA)는 유통 중인 일부 엑스트라버진 올리브유 브랜드 등급을 격하하거나 판매를 유예했음. 이 중 다수가 EU산으로 표시되어 있음. 이번 조치는 브라질 전역의 할인 판매점에서 시료를 채취하여 검사한 결과, 불량이 검출된 후속 조치로서 이루어짐. (유료 정보)"
OOD,ood_csv_ood_data,maha,-9827.423779,-6411.508301,N/A,안전위생,"[식중독]베트남, 식중독으로 중국인 선원 12명 사망 -일시 : 2022.9.30.-지역 : 베트남-발생규모 : 총 선원 21명 중 12명 사망, 9명 중태-기타 : 9월 27일, 태국 코시찬항(Kohsichan Port)에서 중국으로 출항한 벌크선 우저우 8호(Wu Zhou 8)에 탑승한 선원들은 식중독 증상으로 인해 베트남 남부 꼰다오섬(Con Dao island) 인근에서 헬리콥터로 구조되었음. 구조 당시 이미 10명이 사망한 상태였고, 1명은 병원으로 이송 중 사망했음. 의료진은 사망 원인을 식중독인 것으로 보고 있지만 베트남 당국은 선원들이 무엇을 먹었을지 불분명하다고 밝히고 사망 원인을 확인하기 위해 조사 중임."
OOD,ood_csv_ood_data,maha,-9827.423779,-1792.291260,N/A,안전위생,"유럽식품안전청, 비동물유래 식품의 위험성에 관해 유럽식품안전청(EFSA)은 과일, 채소, 시리얼 및 향신료와 같은 비동물유래 식품(Foods of non-animal origin)의 위험한 점이 무엇인지에 관해 안내함. EFSA는 4년 간 비동물유래 식품이 발생시키는 위해도에 대해 면밀히 살펴보았음. EFSA의 생물학적 위해요소에 관한 패널은 이들 식품을 오염시킬 수 있는 병원성균으로 인한 공중 보건 위해도를 평가한 바, 패널단의 성과 중 주요 발견사항을 안내함. - 이들 식품류로 인한 리스크에는 무엇이 있는가?여러 식품은 넓은 범위의 위해도와 관련이 있음. 생물학적 위해도 패널은 식품과 병원성균의 조합을 밝혀내고 순위를 매겼음. 최상의 조합은 살모넬라와 날 것으로 섭취하는 녹색잎채소임. 그 뒤를 살모넬라와 토마토, 살모넬라와 멜론, 그리고 대장균과 신선 꼬투리, 콩과(legumes) 또는 곡류가 이었음. 그 외 전염될 수 있는 병원균은 A형 간염 바이러스를 비롯해 노로바이러스, 시겔라, 바실러스, 여시니아균이 있음. - 어떤 식품이 가장 리스크가 높은가?비동물유래 신선 및 최소 가공 식품 중에서 유럽에서 가장 리스크가 높은 식품은 녹색 잎채소, 구근, 줄기채소, 토마토, 멜론, 신선 꼬투리, 콩과 또는 곡류, 새싹씨앗 및 베리류임. - 동물유래 식품으로 발생하는 것보다 더 심각하거나 그렇지 않은 영향력에는 무엇이 있는가?2007년에서 2011년사이 동물유래식품 및 비동물유래식품과 관련된 식품매개 질병 발생 사건에 보고된 인체감염 비율을 비교했음. 입원 및 사망 측면에 있어 비동물유래식품과 관련된 식중독 사건이 동물유래 식품과 관련된 것보다 경미함. EFSA 평가 결과, 비동물유래 식품은 발생건 중 26%, 인체 감염건 중 26%, 입원률 중 35% 및 사망건 중 46%에 연계되어 있음. 하지만, 2011년에 발생한 대형 대장균 식중독 사건을 제외하면, 비동물유래식품과 관련된 식품매개 식중독으로 인한 사망률은 전체 중 5%를 차지함. - 최근 몇 해간 이러한 리스크가 증가했는가?검토 기간 동안 비동물유래 식품과 관련된 발발, 사례, 입원, 사망건은 증가했으나, 모든 문서화 및 보고된 발생건 중 동물유래 식품이 계속해서 주요 원인임(90%) - 생산업자가 리스크를 줄이기 위해 할 수 있는 것은 무엇인가?생산업자와 제조업자는 우수농산물규범, 우수위생규범, 우수제조규범 및 HACCP을 비롯한 식품안전체계 시행을 1차적 목표로 삼아야함. - 그리고 소비자가 할 수 있는 것은 무엇인가?소비자는 항시 비동물유래 식품을 안전하게 취급, 준비, 저장해야함. 그 외. - 패널단이 직면했던 어려운 점은 무엇이었나?- 패널단은 이를 어떻게 다루었는가?- 패널단의 업무에 영향을 미친 것은 무엇인가?"
OOD,ood_csv_ood_data,maha,-9827.423779,-3758.670654,N/A,화학적 위해요소,"영국 BBC, 고추의 매운맛은 부작용 일으킬 수 있어 * 기수집 정보: 독일 연방위해평가원, 다량의 캡사이신 함량은 건강에 위험 초래할 수 있어 (수집일자: 2024-06-24)  영국 언론 BBC는 2024년 6월 21일(업데이트: 2024년 6월 24일), 캡사이신 관련 고추의 매운맛이 부작용을 일으킬 수 있다고 보도함(원제: Capsaicin: The kick from your chilli can have side effects).  최근 덴마크 식품 당국은 급성 독성 유발 가능성으로 인해 대한민국의 즉석면류 라면 제품의 특정 맛 제품을 회수한 바 있으며, 미국에서는 기저 질환이 있는 10대 1명이 매운 식품 챌린지 이후 사망했었음. 이러한 우려의 원인은 고추의 매운 맛을 내는 활성 성분인 캡사이신 때문임.  캡사이신은 고추에 매운 맛과 섭취 시 타는 듯한 느낌을 주는 화합물이며, 캡사이시노이드(capsaicinoids)라고 불리는 화합물 중 하나에 해당함. 약 23개의 서로 다른 캡사이시노이드가 고추에서 검출되지만 가장 많이 검출되는 것은 캡사이신이며, 일반적으로 고추에서 더 낮은 농도로 발견되는 디하이드로캡사이신이라는 유사한 분자와 비슷한 수준의 매운맛을 가지고 있음.  덴마크 외에도 독일 연방위해평가원(BfR)은 캡사이신 과량 섭취에 대해 경고한 바 있음. 캡사이시노이드가 TRPV라는 통증 수용체를 활성하여 통증을 유발하고 염증을 일으킬 수 있다고 함. BfR은 특히 인간을 대상으로 한 연구에 따르면 캡사이시노이드를 다량 섭취하면 속쓰림, 역류, 메스꺼움, 설사 및 복부와 가슴에 통증을 유발할 수 있다고 말했음. 또한 캡사이신 다량 복용 시 식은 땀, 혈압 변화 또는 현기증과 같은 순환계 증상을 유발할 수 있다고 덧붙였음. 그러나 아직 어떤 용량에서 이러한 증상이 발생하는지 명확히 밝혀진 데이터는 충분하지 않음.  한편, BfR은 약 600 mg의 캡사이시노이드를 섭취한 후 환자가 입원한 사례가 보고된 적이 있다고 말했음. 문제의 환자는 독일 베를린에서 열린 고추 먹기 대회에 참가했다가 부트 졸로키아(Bhut Jolokia) 고추 4개와 기타 다양한 매운 음식을 섭취했다고 함.  BfR은 다량의 캡사이신 섭취가 어린이에게 심각한 중독을 일으킬 수 있으나, 이러한 증상을 야기할 수 있는 용량에 대해서는 알려지지 않았다고 함. 또한 2022년 또 다른 문헌 평가에서는 매운 음식과 고추가 건강에 미치는 영향은 불확실하며, 근거로 사용할 수 있는 데이터의 품질이 좋지 않다고 결론 내렸음.  캡사이신에 대한 신체 반응은 사람마다 다를 수 있으며, 이는 여러 요인에 달려 있음. BfR은 어린이나 매운 음식을 거의 섭취하지 않는 사람의 경우 정기적으로 섭취하는 사람보다 더 민감하게 반응할 수 있다고 말했음. 한 연구에 따르면 캡사이신은 과민성 대장 증후군(IBS) 환자에게는 자극이 될 수 있지만 건강한 사람에게는 자극이 되지 않는 것으로 나타났음. 또한 BfR은 역류성 질환과 같은 기존 위장 문제가 있는 사람들은 위장관에서 캡사이시노이드 섭취에 더 많이 반응 할 수 있으며, 다량 섭취와 관련된 순환계 증상이 관찰되어 심혈관 질환이 있는 사람들에게도 위험을 초래할 수 있다고 말했음."
OOD,ood_csv_ood_data,maha,-9827.423779,-3966.985840,N/A,안전위생,"미국 가정서 버리는 음식물 쓰레기만 연간 640 달러  미국 가정에서 버리는 매년 버리는 음식물이 640 달러이나 소비자들이 버려진 음식물들이 매립지에 쌓였을 때 나타나는 환경적인 영향을 일절 생각하지 않는다는 연구결과가 24일(현지시간) 미국화학협의회를 통해 발표되었음.  미국 국민이 식품 중 화학 구성을 여느때 보다 더 많이 신경쓰고, 유기농을 구매하거나 지역 식품을 구하려 하지만 음식을 많이 버리지 않으려 하는 노력을 여전히 어려워 함.  협의체가 성인 천 명을 대상으로 한 설문조사에서, 많은 미국 국민이 음식물을 남기나 절반 이상이 새로 음식을 만들거나 2/3 가량은 점심처럼 다른 음식으로 용도를 변경하는 것으로 나타났음. 또한 응답자의 76%는 매달 잔반을 버리게 된다고 답했음.  화학업체 무역기관인 미국화학협의회는 식품보관용기와 포장 등 플라스틱 사용과 재활용도 지지하고 있음. 매립지 가운데 20% 이상은 음식물 쓰레기로 메탄 가스를 얻는 주요 급원이기도 함. 메탄은 지국 온난화에 일조하는 유독 온실가스이며, 전국에서 늘어나고 운송되는 음식으로 환경도 영향을 받고 있음. 온실가스 방출의 2%, 섭취 담수량의 35%, 농경지의 31%, 비료 사용의 30%가 음식물 쓰레기가 된다고 미국 존스홉킨스가 이달 초 PLOS 저널에 발표한 바 있음"
OOD,ood_csv_ood_data,maha,-9827.423779,-4206.441406,N/A,화학적 위해요소,"CODEX, 제28차 일반원칙 분과위원회 회의 보고서 공개 CODEX는 2014년 4월 7일부터 11일까지 프랑스 파리에서 열린 제28차 일반원칙 분과위원회(CCGP) 회의보고서를 공개함. 주요 내용은 다음과 같음.  * 제37차 총회 채택 의제 지침서(Procedural Manual) 개정안- 식품안전 관련 위해 평가 용어의 정의 개정안- 일반원칙 위원회의 권한 개정안- Codex 기준 및 관련 문서 마련 절차 개정안 * 총회 관심 의제 -제18차 생과채류 분과위원회(CCFFV)에서 제안된 생과채류 위원회의 권한 개정 지지, 제21차 잔류동물용의약품위원회(CCRVDF)에서 제안된 추가 종에 대한 동물용의약품의 최대잔류기준(MRLs) 추정 및 CCRVDF용 Concern Form의 사용에 관한 조항- 총회에 대한 Codex와 OIE의 협력 증진에 관한 가이던스 발송에 동의 등"
OOD,ood_csv_ood_data,maha,-9827.423779,-8081.851562,N/A,영양건강,"세계경제포럼, 탄력적이고 포용적이며 지속가능하고 건강한 푸드시스템으로의 전환을 위한 국가 모델 보고서 게재 2023년 1월 16일 세계경제포럼(WEF) 웹페이지에 '식품, 자연 및 보건 분야의 전환 - 반복가능한 국가 모델(Food, Nature and Health Transitions − Repeatable Country Models)' 보고서(*)가 게재되었음.  동 보고서는 국가 수준의 성공적인 푸드시스템 전환 연구에 대한 내용을 다룸. 또한 보다 탄력적이고 포용적이며 지속가능하고 건강한 푸드시스템으로의 전환을 가속화할 수 있는 반복가능한 조치, 투자 및 협력에 관한 내용을 포함하며, 보고서 목차는 다음과 같았음. <목차> 서문요약1. 리더십 필요성(leadership imperative): 식품, 자연 및 보건 분야의 국가 주도 전환 1.1. 푸드시스템은 더 이상 목적에 부합하지 않으며, 변화가 필요 1.2. 우수푸드시스템 정의2. 푸드시스템 전환 촉진 2.1. 선발 주자(early mover)가 전통적 및 비공식적 농업 분야를 변화시켜 2.2. 에티오피아: 국가 전환 역량 강화 2.3. ""히든 미들(hidden middle)"" 역량 발휘: 인도, 베트남, 가나3. 지속가능하며 건강하고 생산적인 푸드시스템 구축 방안 3.1. 생산성, 영양안보, 및 지속가능성 개선을 위한 혁신 촉진 3.2. 자연친화적이고 및 기후-스마트(climate-smart)한 식품생산 채택 규모 확대 3.3. 더욱 건강하고 지속가능한 식단을 향해4. 다중 이해관계자의 조치 및 투자를 위한 로드맵  (*) 보고서 전문: https://www3.weforum.org/docs/WEF_Food_Nature_and_Health_Transitions_2023.pdf "
OOD,ood_csv_ood_data,maha,-9827.423779,-4964.915527,N/A,영양건강,"미국 식품안전검사국, Codex 특수식이용 식품과 영양소에 관한 공청회 개최 미국 농무부(USDA)와 식품의약품청(FDA)소속 영양, 표시, 식이보충제 사무소는 제36차 Codex 특수식이용 식품과 영양소 분과위원회 회의에서 논의될 의제와 미국의 입장에 대해 관련 정보 및 공공의견 수렴을 위한 공청회를 지원함. 2014월 10월 28일에 개최되는 이번 공청회에서는 다음 사항이 논의될 예정임. - 식품에 필수 영양소 첨가에 대해 제안된 코덱스 원칙 개정안- 성장기용 조제식(Follow-up Formula)에 대한 코덱스 기준 검토안- 영양표시에 대한 코덱스 지침 중 라벨 용도에 관해 개정된 영양소참고치 혹은 제안된 추가 초안- 가공 시리얼이 주 성분인 식품에 대한 영유아(infants)와 어린이용 기준을 저체중 영유아(Older infants)와 어린이에 대한 '신규 항목 B'에 포함시키기 위해 제안된 개정안- 만성질환(NCD) 발생 위험성과 관련한 칼륨의 잠재적 영양소참고치- 식품 첨가물 목록에 대해 제안된 초안 개정안- 생물영양 강화(biofortification)에 관한 문건 논의"
OOD,ood_csv_ood_data,maha,-9827.423779,-2727.252930,N/A,안전위생,"미국 매릴랜드주 발티모어에서 열린 '식품안전박람회'에서 식중독 발생 올 4월 초, 미국 매릴랜드주 발티모어에서 열린 '식품안전박람회(Food Safety Summit)'에서 피해자 수가 집계되지 않은 발병 사고가 발생했음. 발티모어시 보건당국은 행사에 참여한 최소 4명이 발병했다고 밝혔음. 이들은 4월 9일(현지시간), 도시락을 먹은지 12시간 여가 지나 복통과 설사 증세를 보였음.  4월 8일부터 10일간 행사에 참가한 이들을 대상으로 설문지가 배포되었음. 이 행사에는 식품안전 전문가 약 1,500명이 참석했음.  당국은 행사가 진행된 컨벤션 센터와 식품접객을 맡았던 'Centerplate(사)'를 조사하였음. 이 시설은 최근 검사에서 얼음기기의 응축수를 제외한 위반 사항은 적발되지 않았었음. "
OOD,ood_csv_ood_data,maha,-9827.423779,-3973.290527,N/A,안전위생,"유럽집행위원회,  EU 내 식품 폐기물 공통 측정법 채택 매년 EU에서 생산되는 식품의 약 20%가 손실되거나 버려져 사회, 환경, 경제적 피해를 초래하고 있음. EU는 이러한 문제를 해결하고 식품 시스템을 지속가능한 방향으로 옮기는데 전념하고 있음. 효과적인 조치를 취하기 위해서는 현재 갖고있는것 보다 더 많은 식품 폐기물 관련 데이터가 필요함. 이러한 지식 격차를 해소하기 위해 집행위는 회원국이 각 식품 공급 단계에서 식품 폐기물을 수량화 할 수 있도록 지원하는 공통 식품 폐기물 측정법에 대해 명시한 위임법령(Delegated Act)을 채택함. 식품 폐기물 정의를 바탕으로, 동 방법은 EU 전역의 식품 폐기물 수준에 대한 일관성 있는 모니터링을 보장할 것임. 동 위임법령(*)은 공동 입법자가 면밀히 검토할 예정이며, 7월 말 의회 및 이사회에 회부될 예정임. (*): https://webgate.ec.europa.eu/regdel/web/delegatedActs/791/documents/latest?lang=en "
OOD,ood_csv_ood_data,maha,-9827.423779,-6364.168945,N/A,안전위생,"미국 농무부, 말레이시아산 열대 과채류 3종 수입 발표 미국 농무부(USDA)는 말레이시아산 바라밀(Jackfruit), 파인애플, 스타프루츠(Starfruit) 3종 열대 과채류의 수입규정 개정을 발표함. 수입의 조건으로, 해당 제품들은 반드시 해충조사, 검사, 상업적 위탁화물로 수입될 수 있음.또한 말레이시아산 3종 제품과 관련된 다른 해충류에 대한 특정상품 규정이 추가될 것임.  해충 검역의 도입에 따라 계속해서 이를 보호하는 동안 이 조치는 3종 제품의 수입을 위해 제공할 것임.  "
OOD,ood_csv_ood_data,maha,-9827.423779,-3956.639160,N/A,안전위생,"CODEX, 제1차 FAO/WHO 아프리카 지역 조정위원회의 회의보고서  * 제38차 CODEX 총회와 제68차 집행위원회에서 다룰 사안- RCC 재활성화 필요에 관한 동의와 RCC 재활성화를 위한 제안에 관한 코멘트 제안(para. 30, 32, 34)- 케냐를 아프리카 지역 조정국으로 지명하기 위해 추천하는데 동의(para 78)- 건조육, 발표 조리 카사바 함유 식품, 시어버터 및 Gnetum spp leaves의 지역 기준 설정을 위한 신규 업무 제안에 동의(para 61, 63, 65, 66) * 회의보고서 조회 번호: CCAFRICA21 "
OOD,ood_csv_ood_data,maha,-9827.423779,-6548.919922,N/A,안전위생,"[위생용품]호주 빅토리아 녹색당, 주정부의 일회용 플라스틱 금지령 개정안 발표 예정  호주 빅토리아 녹색당(Victorian Greens)은 목요일에 일회용 플라스틱에 대한 주 정부의 금지령을 빨대, 교반기(stirrers), 날붙이류(cutlery), 면봉, 폴리스티렌(polystyrene) 테이크아웃 용기 및 컵을 포함한 다른 품목으로 확대하기 위한 개정안을 발표할 예정임.  일회용 플라스틱 쇼핑백은 11월 1일부터 주 전역에서 금지됨. "
OOD,ood_csv_ood_data,maha,-9827.423779,-1796.213989,N/A,안전위생,"미국 식품안전검사국, 식품 규제 시스템 동등성 보고용 '웹기반 자진 보고 툴' 이용 가능 고시 미국 식품안전검사국(FSIS)은 새로운 '웹기반 자진 보고 툴(Web-based Self-Reporting Tool (SRT))'이 이용 가능하게 될 것임을 고시함. SRT는 해외국이 미국의 식품 규제 시스템과 동등하게 수립하고 있는지 여부를 검증하기 위해 FSIS가 활용하는 주요 문건을 담은 저장소임.  미국 수출에 관심이 있는 해외 국가에게 식품 규제 시스템에 관한 정보를 FSIS에게 제출하도록 요구하고 있음. FSIS는 육류, 가금류 또는 난류 제품을 미국으로 수출하기에 적합하다고 규정에 기재된 해외국의 식품 규제 시스템과 수출 적격국에 관심이 있는 해외국에 관한 정보를 SRT라 부르는 동등성 설문지를 사용해 수집함.   FSIS는 '웹기반 자진 보고 툴'에 접근하고 활용하는 방법에 대한 안내서를 담은 서한을 해외국에 보낼 예정임. 2013년 1월 25일자에 게시된 연방관보에 수렴된 의견에서 동등성을 확인하고 검증하기 위한 문서 검토 절차에 대한 의견에도 답변할 것임.  당국은 동등성을 결정하기 위해 현장 시스템 감사와 통관항 재검사 결과와 더불어 SRT에 제공된 정보를 평가하고 활용하고 있음.  "
OOD,ood_csv_ood_data,maha,-9827.423779,-2431.558350,N/A,안전위생,"미국 FDA, 2014 사사분기 회수건 감소했지만 품목수 중가 스테리사이클(사)의 분기별 회수 지표에 따르면 2014년 사사분기에 미 식품의약품청(FDA)의 식품 회수가 감소했지만, 그 양은 전 분기 대비 142% 증가했다고 함. 스테리사이클(사)는 식품 회수 지표를 작성하기 위해 FDA와 농무부 산하 식품안전검사국(FSIS)에서 발표한 자료를 수집하고 추적했음. (FDA)FDA는 2014년 마지막 3개월 동안 105건의 회수를 발표했는데 이는 2014년을 통틀어 가장 적은 횟수임. 또한, 회수 대상업체는 94곳으로 그 수도 연 중 가장 낮은 분기로 꼽혔음. 하지만, 사사분기에 회수된 품목의 양은 삼사분기에서 142% 증가한 1,380만개로 가장 많은 양을 차지했음. 또한, 사사분기 회수단위에 대한 원인요소로 절반 이상을 알레르기 미표시가 차지했으며, 그 뒤를 살모넬라와 대장균 같은 병원성 균주 오염이 차지했음. (USDA)농무부에 따르면, 식육, 가금류 또는 난가공제품 회수건이 31건으로, 삼사분기 대비 48% 증가했음. 이는 2012년 일사분기 이래 가장 많은 건수로 사사분기 회수량 또한 증가했음. 2014년 마지막 3개월 동안 회수량은 210만 파운드로 전분기 대비 2.5배 증가한 양임. 사사분기 회수 대상업체는 31곳으로 그 수는 2014년을 통틀어 가장 많음."
OOD,ood_csv_ood_data,maha,-9827.423779,-7827.601562,N/A,안전위생,"[위생용품]호주 브리즈번시의회,  플라스틱 빨대, 일회용 물병 사용 금지 계획 발표 호주 브리즈번시의회는 주관하는 모든 활동 및 행사에서 플라스틱 빨대, 헬륨 풍선, 일회용 물병을 금지하겠다고 전하며 호주에서 가장 환경친화적인 시의회가 될 것이라고 발표함. 시의회가 주최하는 행사에서 업체는 플라스틱 용품을 제공할 수 없으나, 손님이 자신의 것을 가져오는 것은 가능함. 시의회가 후원하는 행사 역시 유사하게 적용되도록 장려하여 플라스틱 사용을 저감화 할 것임."
OOD,ood_csv_ood_data,maha,-9827.423779,-1743.816650,N/A,안전위생,"뉴질랜드 일차산업부, 새로운 전략 및 실행 계획 발표해 뉴질랜드 일차산업부는 오늘 안전한 식품을 제공하는 나라로 성장하고 유지하기 위한 전략과 실행 계획을 착수할 것임.뉴질랜드 일차산업부 식품안전 부국장인 브라이언 윌슨은 오클랜드에서 열린 식품 안전 회담에서 뉴질랜드 식품 안전 시스템이 직면한 다양한 도전과 기회와 함께 전략을 논의함.그는 동 전략은 식품의 중심지를 인지하고 2024년까지의 실행 계획과 다음의 5가지 우선순위를 시작하는 것이라고 말함.- 세계 최고 수준의 식품 안전 시스템을 굳건히 유지- 정보에 근거한 식품 선택을 할 수 있도록 소비자를 사전에 지원- 국제 포럼에서 새로운 사고에 적극적으로 기여- 마오리족과의 진정한 협력 관계- 새로운 도전에 대해 혁신적이고 미래 지향적일 것변화하는 소비자의 기대, 복잡한 식품 공급망 및 끊임없이 진화하는 과학에 맞추기 위해 더 많은 일을 하여야한다고 말함식중독을 줄이는 것은 항상 뉴질랜드 식품 안전의 핵심 사업이 될 것이라고 함.이 전략은 중요한 문제에 자원을 집중시켜 현재 문제에 신속하게 대응하고 새로운 위협에 대비하고 예측할 수 있도록 도와준다고 말함.* 계획서 참조: https://www.mpi.govt.nz/dmsdocument/38951-new-zealand-food-safety-strategy** 실행 계획서 참조: https://www.mpi.govt.nz/dmsdocument/38948-2019-food-safety-action-plan"
OOD,ood_csv_ood_data,maha,-9827.423779,-5701.757324,N/A,안전위생,"유럽의회 농업위원회, 농산물 장려대책 규정안 표결 통과 유럽의회 농업위원회는 7일, 유럽연합의 농산물 장려대책에 지지를 표명했음. 장려대책은 찬성 31표, 반대 5표, 기권 2표로 표결을 통과했음.  이로써 유럽연합의 주요 기구(각료이사회, 집행위원회, 의회)들은 제3국에서만이 아니라 EU 역내 시장에서도 EU산 농산물의 경쟁력을 제고하고자 꾀하는 장려대책에 합의했음. 에스터 헤란스 가르시아(Esther Herranz García) 의원은, 유럽의 농업 종사자들은 장려대책을 통해 유럽 역내와 역외 시장에서 입지를 공고히할 수 있을 것이라고 평가했음.  장려대책 중 하나인 농산물 정보제공 계획은 EU의 생산자들이 준수해야 할 높은 수준의 식품 안전과 동물 복지, 이력, 지속가능성 기준 등을 중점적으로 다루게 될 것임. "
